CONSTRUCTEDAREA,ROOMNUMBER,BATHNUMBER,HASTERRACE,HASLIFT,HASAIRCONDITIONING,AMENITYID,HASPARKINGSPACE,ISPARKINGSPACEINCLUDEDINPRICE,PARKINGSPACEPRICE,HASNORTHORIENTATION,HASSOUTHORIENTATION,HASEASTORIENTATION,HASWESTORIENTATION,HASBOXROOM,HASWARDROBE,HASSWIMMINGPOOL,HASDOORMAN,HASGARDEN,ISDUPLEX,ISSTUDIO,ISINTOPFLOOR,FLOORCLEAN,FLATLOCATIONID,CADCONSTRUCTIONYEAR,CADMAXBUILDINGFLOOR,CADDWELLINGCOUNT,BUILTTYPEID_1,BUILTTYPEID_2,BUILTTYPEID_3,DISTANCE_TO_CITY_CENTER,DISTANCE_TO_METRO,DISTANCE_TO_CASTELLANA,lon_normalized,lat_normalized,Zona_Cuadricula,y_valid,y_pred,error_porcentual
112,3,2,0,1,0,3,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,4.0,1.0,1996,5,132,0,0,1,5.757896986146332,1.062107906959859,3.679151925793323,42.31158634375003,13.985262960527743,823,196000,197136.48,0.5798389668367321
223,4,3,0,1,1,3,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,3.0,1.0,1966,10,21,0,1,0,4.626053942776714,0.4038866577707656,2.4761953512525507,39.259440381249966,37.61329572368558,2260,629000,667201.0,6.0732909379968225
52,1,1,0,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,11.0,1.0,1973,23,380,0,0,1,4.073186574898942,0.3356398710474984,0.3190992143410081,27.1614391249999,41.32576980263183,2488,366000,278066.28,24.025606215846995
70,3,2,0,0,0,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.0,1.0,1970,5,11,0,0,1,5.328608477374118,0.5497521091910123,4.113418809989449,45.54749960624998,21.23957302631742,1306,136000,159807.72,17.505675551470578
199,3,2,1,1,1,3,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,3.0,1.0,1913,6,15,0,0,1,0.9474381467260048,0.4200642563646503,0.073487908,27.274125068750024,25.78615960526431,1528,962000,1050421.0,9.191372141372135
40,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1961,5,20,0,0,1,6.904390793060276,0.179389139683632,5.499207632,53.13015084374999,32.1483469736841,1974,76000,77208.234,1.5897820723684175
35,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,2.0,1954,6,39,0,0,1,1.093807055,0.1618418335619236,0.6087006112225931,24.88678963125003,23.71130815789536,1405,126000,148752.45,18.05750248015874
77,3,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1955,4,5,0,0,1,4.122530926489267,0.5736482222868335,2.2682885909286425,36.81681751875006,17.617023486844086,1057,97000,123769.375,27.597293814432987
70,2,1,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0,1.0,1960,1,3,0,0,1,6.473611121616382,0.3304018819469839,5.045728777794818,51.16800886250006,32.32249013157957,1972,202000,131091.0,35.103465346534655
94,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1960,14,56,0,0,1,4.845765429753841,0.9361490268038558,3.598364304776451,43.104682412500026,20.84050013158025,1244,116000,156588.11,34.9897494612069
30,1,1,0,1,0,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,-1.0,2.0,1950,7,37,0,0,1,1.3773947350988016,0.1747471926616252,0.8704198234472205,25.00425236249991,32.08371092105508,1946,163000,129080.92,20.809250383435586
163,3,3,1,1,0,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2.0,1.0,1960,7,30,0,0,1,4.943211461108085,0.2576590809679338,1.3126258292468769,34.39239800000004,42.34648532894842,2555,728000,788360.75,8.291311813186809
137,5,2,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,6.0,1.0,1940,9,19,0,0,1,2.519446967227786,0.4161010382482403,1.4265878692879077,34.435715431249974,29.08642552631809,1775,793000,782640.0,1.3064312736443928
55,1,1,0,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,4.0,1.0,1993,6,21,0,0,1,2.360957353,0.1382027783804409,0.6136839258488899,25.710004831250032,35.4697248026336,2126,475000,364029.38,23.362236842105265
33,1,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,1930,4,12,0,0,1,3.5476220364731987,0.3765095230961292,1.558616887,36.002693849999986,34.848466447368665,2077,207000,180646.73,12.731046195652173
80,2,2,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0.0,2.0,1950,8,24,0,0,1,2.4409147177220807,0.3081202722108234,1.176578225997981,33.064057250000054,23.41993355263168,1414,345000,322813.44,6.430887681159425
50,1,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1984,4,12,0,0,1,5.726515292794184,0.3428383170826583,4.321997483604226,47.95037453750005,31.91226934210712,1908,172000,119387.48,30.588676417151163
75,2,2,0,0,1,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0.0,1.0,2007,8,33,0,0,1,3.083887094292161,0.0624654314581858,1.8743215791399432,36.67814023125003,30.061792565791357,1837,324000,389613.44,20.251060956790123
100,2,3,0,0,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1975,5,6,0,0,1,0.4527529920670335,0.1622354799234471,1.2806064571583304,21.707759743749907,27.42213644736965,1642,697000,596209.25,14.460652797704443
69,2,1,0,1,0,3,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,8.0,1.0,1960,13,73,0,0,1,4.3595974303688925,0.333655747896276,2.569928355225277,40.46243563124994,34.48378434210716,2081,262000,212146.8,19.027940124045806
100,3,2,0,1,1,3,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,6.0,1.0,1957,7,16,0,1,0,2.604330557604317,0.062594721,1.806196444155316,20.26936297499993,36.06071848684333,2181,564000,539984.25,4.258111702127665
50,2,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1960,6,25,0,0,1,5.839347857884095,0.3587886269478668,4.202659999,47.58108099999999,34.30552282894977,2088,125000,150570.3,20.456237500000007
55,2,1,1,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1970,4,12,0,0,1,5.681886283819321,0.2377906694431359,4.246164360592704,47.66077229999996,32.211325592106114,1968,127000,136118.95,7.18027805118111
45,2,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1910,3,54,0,1,0,1.0227728103354807,0.1996809860932499,0.8055657727612046,24.04237204374991,23.845793223686293,1405,162000,195959.55,20.96268325617283
75,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1966,8,20,0,0,1,2.6756761609189263,0.4753021582562418,3.4175538897790463,12.690526456249987,24.317090657896387,1453,171000,169992.28,0.589309210526312
58,1,1,0,1,1,2,0,0,85001,0,0,1,0,0,1,1,1,1,0,0,0,3.0,1.0,1989,4,24,0,0,1,0.8328391556267701,0.2176211753704484,0.2940290595378547,26.589489068749952,29.128389276317836,1767,459000,430302.25,6.2522331154684085
51,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1960,4,17,0,1,0,6.550921566493152,0.2588088945306755,5.125687192100547,51.51589572499997,32.310492171053426,1972,91000,92476.79,1.622845123626382
90,3,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1.0,1940,7,15,0,0,1,1.803133482266864,0.1995679980127214,1.1147952998534634,24.31044702500002,33.66688276316003,2005,453000,433543.7,4.294991721854302
64,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,1953,5,10,0,0,1,7.784635466880787,0.4528971855450044,4.855939098537166,28.861458118749937,0.5761194736855525,29,76000,87199.18,14.735762746710535
132,3,2,0,0,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1964,6,26,0,0,1,0.982824424,0.2515363166033959,1.441857408029286,21.3717005375,24.51401480263237,1462,743000,545162.7,26.626825370121132
160,2,1,1,1,1,3,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,7.0,1.0,1969,7,14,0,0,1,1.4471638952696757,0.263367007802809,0.1651066827689421,26.75810811875004,22.99933342105292,1347,558000,602359.4,7.949708781362008
66,2,1,0,1,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,4.0,1.0,1977,8,27,0,0,1,1.6292039960950226,0.2574016293973009,0.9559817596861367,24.851736993749917,33.00242631579001,2005,355000,381143.56,7.364383802816898
43,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1960,10,81,0,0,1,6.537605747742938,0.2131871016697204,5.188694852731689,51.67582702499996,31.430181118421345,1912,140000,101372.14,27.591328125000004
225,5,3,1,1,1,3,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,7.0,1.0,1985,0,1,0,1,0,2.242098377007057,0.3452828654609909,0.4460556344484203,26.91679009374999,34.774499078947585,2067,1366000,1253304.8,8.25001830161054
32,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,2.0,1934,7,24,0,0,1,2.3716165283741266,0.5984144413692922,0.0102460009493051,27.125853643749917,19.60613085526482,1168,138000,143393.8,3.9085484601449227
135,4,2,1,1,0,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,7.0,1.0,1984,15,94,0,0,1,3.187934025535276,0.2586195174938311,1.942108349635611,36.30315061249996,22.79986684210565,1357,630000,632176.2,0.34542658730158937
95,2,2,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1963,9,107,0,0,1,4.269403478580911,0.1041005010085163,1.052787077651465,33.020606699999924,40.26786098684212,2434,534000,449762.84,15.77474836142322
129,3,2,0,1,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,5.0,1.0,1987,6,19,0,0,1,7.924330870955081,0.6344463166831296,5.30556344,19.16282793124988,0.0070178947383194,20,221000,206651.75,6.4924208144796385
45,0,1,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.0,2.0,1900,5,26,0,0,1,1.3108503900416075,0.1807321326136991,1.3888618125250136,22.65861370000004,31.89733690789667,1883,191000,187966.08,1.5884407722513094
30,1,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,1956,6,12,0,0,1,0.9953378930080092,0.3426439495557342,1.6021467160322336,20.676853481249893,24.897677828947685,1461,175000,156850.64,10.371062499999994
60,3,1,0,0,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1965,4,10,0,1,0,5.570681589342426,0.5139334009751733,4.361994382444322,46.64292863749995,21.197027039474285,1307,105000,95552.27,8.997834821428574
70,3,1,1,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1964,5,16,0,0,1,3.265087246466122,0.4272928620420567,2.151183040985494,17.552534293749954,17.12809203947605,1038,150000,117774.55,21.48363541666667
110,4,2,0,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,1987,7,22,0,0,1,8.564405618773675,0.68622202,6.924863561361772,59.31254070000007,36.14501861842225,2220,248000,224965.3,9.28818674395161
105,3,2,0,1,1,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1969,5,17,0,0,1,3.368904451500242,0.2582983699543216,1.970412602025792,37.44333446249992,31.437237828949595,1898,430000,442002.1,2.791184593023255
73,0,1,0,1,0,3,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0.0,1.0,1900,6,28,0,0,1,0.962505113139376,0.0229977221827395,1.3336667056825884,22.43671949374998,30.605543552631907,1823,350000,354761.72,1.3604910714285712
69,3,1,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1979,4,9,0,0,1,8.270255298408772,0.7198344590104565,6.614060575966212,57.94676592500009,36.20738394736948,2218,173000,150817.33,12.8223536849711
50,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1941,6,24,0,0,1,1.0384123421827145,0.2607109849345083,0.2460086542723026,26.836001762499965,24.81123894736832,1467,192000,214507.67,11.72274576822916
96,4,1,1,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1969,2,3,0,1,0,3.653236170914609,0.4985488416764613,3.4562677650876266,11.956651637500013,18.79751256579,1092,183000,156299.31,14.590539617486343
120,2,2,0,1,1,3,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,2.0,1.0,2006,7,44,0,0,1,6.671193091309551,0.1570464227015012,2.585576415714029,18.57328407500002,50.29955723684264,3019,427000,492418.3,15.320447892271671
50,1,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0,1.0,1965,3,34,0,0,1,7.227794785348011,0.3763641563521448,2.011541460237924,38.83122169999998,49.486226710527454,2979,130000,139490.62,7.300480769230777
74,1,1,0,1,0,3,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,2.0,2.0,1966,6,14,0,0,1,3.868379425736425,0.064490363,1.3660749172524431,34.15144089375003,37.95987414473903,2255,320000,401210.38,25.3782421875
131,4,1,1,1,0,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1.0,1.0,1970,8,38,0,0,1,1.6058083190893384,0.2426975517483318,0.9296635266920076,23.293340124999887,21.80927236842236,1284,406000,417995.97,2.954672105911338
72,3,1,1,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1965,14,56,0,1,0,4.488013134736321,0.5201932305216158,3.33767623796124,43.02980735624996,29.491487697370165,1784,161000,164098.14,1.9243109472049769
34,0,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3.0,1.0,2003,5,49,0,0,1,0.982082531219896,0.1558542189648494,0.3666802468659094,26.57744016249998,29.91512322368594,1767,252000,257309.25,2.106845238095234
209,3,3,1,1,0,3,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,7.0,1.0,1954,10,22,0,1,0,2.0890208880983567,0.1868851117125104,0.2605758776806531,28.122330456249948,33.75401644737055,2009,1300000,1323745.8,1.8265961538461495
100,2,2,0,1,1,3,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,7.0,1.0,1988,18,110,0,0,1,7.66845033572304,0.5991776884631449,0.703251184,33.87038443749992,52.86195828947586,3154,451000,438176.47,2.8433550443458966
65,2,1,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,1967,6,79,0,0,1,4.470056144115305,0.048076045,2.9688905704426136,14.978839981250005,13.460318223684943,795,159000,143481.8,9.759876179245285
38,0,1,0,1,1,3,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0.0,1.0,1947,5,21,0,0,1,4.024503643378988,0.2675618025791966,2.4617725348867574,39.909781156250034,32.66556348684312,1960,89000,147503.45,65.73421699438202
55,1,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,1920,5,14,0,1,0,0.702814663,0.3061434130411529,0.8446068832363574,24.34002483124993,29.792480855264195,1765,164000,246855.84,50.52185594512195
75,3,1,1,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1958,4,13,0,1,0,4.645352507838852,0.9363506308863236,2.5137718745911304,37.60844374999995,15.667034671053692,938,85000,110169.805,29.611534926470597
92,2,2,1,1,0,3,0,0,20001,0,0,0,0,1,0,1,1,1,0,0,1,4.0,2.0,2010,7,180,0,0,1,2.934664244955547,0.0538760410497024,0.4897037930611718,29.108406674999987,18.139406381579267,1110,496000,380580.88,23.269984879032258
160,3,2,1,1,1,3,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,7.0,1.0,1969,8,25,0,0,1,5.275043635914204,0.475188763,1.5756261035722563,35.63338814375006,43.10243059210696,2616,689000,695501.75,0.9436502177068151
239,4,3,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,1945,7,14,0,0,1,1.5698939278309552,0.2357513000815428,2.138415349112976,19.10263281250001,31.46516578947545,1880,1147000,1237018.0,7.848125544899731
81,3,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1985,12,96,0,0,1,6.293076224591252,0.9524007137747028,4.271678183111396,44.797081187500034,13.440452302632382,825,169000,142801.97,15.501793639053252
136,4,2,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5.0,2.0,1970,8,34,0,0,1,2.445618969743527,0.1947925808695893,1.836796881750542,20.210151681249908,35.46235756579145,2121,612000,598919.25,2.1373774509803933
210,4,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1.0,1961,5,33,0,0,1,2.0680368861174805,0.4034655182046755,0.037904344,27.145141850000005,20.746255394737243,1228,756000,1223326.4,61.815658068783065
96,3,2,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,2003,8,31,0,0,1,8.295166087,0.2137780970831054,3.691140087,46.42308984374998,49.86353947368623,2987,166000,263803.38,58.91769578313253
40,1,1,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1960,7,53,0,0,1,1.539579288693826,0.7806414132038769,2.237333955091467,17.862273231249922,24.73596348684407,1458,161000,156798.7,2.609501164596273
29,1,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,2.0,1910,6,39,0,0,1,1.2979668754166993,0.5752652436762231,2.094195593022101,18.589156549999977,29.363659539475915,1759,144000,135829.75,5.673784722222219
85,3,1,1,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1988,4,13,0,0,1,7.728996558707045,0.3254731020938178,5.936947313627856,52.13341037500008,13.0493405263158,833,163000,138340.19,15.128719325153373
137,4,3,1,1,0,2,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,3.0,1.0,1980,7,17,0,0,1,5.553525146288997,0.1567510226823508,2.6261422018173706,40.05690244999997,41.63954888158008,2501,817000,682451.8,16.468566401468788
86,2,2,1,1,0,3,0,0,35001,0,0,0,0,0,1,0,0,1,0,0,0,10.0,1.0,1987,3,8,0,0,1,5.505692481127417,0.6866229087422526,3.4202858518773023,43.22550150625004,38.50073335526447,2324,399000,341312.72,14.457965225563907
41,1,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1.0,2.0,1925,7,35,0,1,0,1.8271873202470403,0.4078045614031269,1.8775558487167288,20.8486434125,33.35436131578999,2001,188000,203525.08,8.25802027925533
92,4,1,1,1,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,1.0,1965,7,26,0,0,1,1.6580771065766338,0.3776544416598469,0.7198673732361114,24.19025259374994,21.633176776317548,1285,384000,337011.2,12.236669921874999
158,4,2,0,1,0,3,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1.0,1.0,1984,14,17,0,1,0,3.1615582925447696,0.3207355963677172,2.222576939509505,37.43266763125,27.47515105263399,1658,636000,658806.44,3.5859178459119567
86,3,1,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1.0,1960,4,9,0,1,0,4.206497560473381,0.3484460377631817,4.186772170097204,8.775166612499968,18.88798828947492,1089,140000,147394.36,5.28168526785715
51,1,1,0,1,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.0,1.0,2001,5,50,0,1,0,6.345542067985293,0.4591813542471762,0.5053712685110398,27.574932881249904,49.30482500000108,2968,76000,192931.1,153.8567023026316
60,2,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1960,5,19,0,0,1,3.573989850324269,0.5117844377348806,1.6034344155580855,20.50887310624992,15.199568355264466,921,120000,125253.375,4.3778125
105,2,2,0,1,1,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2.0,2.0,1955,7,24,0,0,1,2.166377869559269,0.2745065384072154,0.9565736121900346,24.37619256874996,34.93318967105475,2065,654000,577172.6,11.74730504587156
100,4,2,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1982,5,27,0,0,1,4.249803446397015,0.403681206,2.9175862681289524,41.57150693750006,31.136861842106857,1902,294000,253702.03,13.70679209183674
77,1,1,1,1,1,3,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,4.0,1.0,1980,4,28,0,1,0,1.0510002689369975,0.2080497484445185,0.4699601414217308,26.29880749999997,30.402929013159877,1827,355000,478804.97,34.87463908450705
60,2,1,0,1,1,3,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,3.0,1.0,2002,4,15,0,0,1,0.8279291986071144,0.1345249977890459,0.7932596616915033,24.27875001249998,24.55368453947472,1465,332000,283781.25,14.52371987951807
80,2,2,0,1,0,3,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1.0,1.0,1992,5,24,0,0,1,5.688985763792739,0.3148061581270215,3.884910931432452,46.04056740000008,35.90861105263226,2147,283000,267390.03,5.5158900176678465
54,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1960,5,7,0,0,1,7.242370475,0.3660692750280792,5.854774569058008,54.666110750000094,31.98919059210608,1915,70000,106996.57,52.852243303571434
120,3,2,0,1,1,3,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,3.0,1.0,1940,7,45,0,0,1,2.3536020818034635,0.3428336535526221,1.6288156468653945,21.15036277499997,35.35305618421244,2122,585000,608979.7,4.099091880341876
84,3,1,1,1,0,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1975,7,29,0,0,1,8.194747416779387,0.3283692361886879,3.549894960677786,45.783966075,49.82482848684324,2986,197000,205370.19,4.248826142131978
135,3,2,0,1,0,3,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,5.0,1.0,1961,5,21,0,0,1,6.077983242249891,0.1389032947431011,6.347308631994259,-0.6337289562500193,19.067934407896946,1141,385000,378613.38,1.6588636363636389
122,3,2,1,1,1,3,0,0,30001,0,1,0,1,0,1,0,1,0,0,0,0,3.0,1.0,1985,4,32,0,0,1,3.628481512929876,0.2912589397428649,1.3276715403999202,34.275719231250015,36.7786786184214,2195,486000,547671.6,12.689634773662561
110,3,1,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,1.0,1970,7,15,0,0,1,2.082847848369242,0.6119670875526955,0.3215402072283672,25.797740043750053,20.339062236843265,1226,367000,370219.44,0.8772309264305278
52,1,1,1,1,1,3,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,3.0,1.0,1960,7,26,0,0,1,3.096411638604906,0.08592606,1.2050356147479666,34.534495075000045,33.793895789474085,2015,380000,320183.28,15.741241776315784
80,2,1,0,1,0,3,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,3.0,1.0,1956,5,42,0,0,1,5.085258218511908,0.0402712,3.190983392513904,42.94732904374996,36.11768065789556,2203,212000,245546.78,15.823953419811332
65,2,1,0,0,0,3,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,2.0,1.0,1961,6,12,0,0,1,1.8365551016828603,0.815722579,2.2992750503753068,17.471977168749902,23.3661038157899,1398,223000,201861.98,9.478930773542604
83,3,1,0,1,1,3,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.0,1.0,1960,2,2,0,0,1,6.707667747852415,0.3886223101370983,5.218002144128174,51.97824811875002,33.120927039474225,2032,147000,178202.75,21.22636054421769
57,1,1,0,1,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0,1.0,2005,4,9,0,0,1,8.063805667,0.2541261883139335,4.614446396949013,49.586424256250055,46.36752164473902,2810,182000,183022.69,0.5619162087912022
57,2,2,0,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,2.0,1925,6,23,0,0,1,0.6818097553804324,0.2232108484280159,0.2885085449382456,26.18422433749992,26.128949605263323,1587,374000,363694.84,2.755389371657757
88,3,1,0,1,0,3,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.0,1.0,1952,7,37,0,0,1,5.062076818925439,0.06614885,1.1180446879334611,33.64114436249993,43.14265539473781,2614,388000,389089.34,0.28075869845360923
61,3,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1960,5,13,0,0,1,5.408417097879863,0.3478441333213542,3.7953402166542647,43.433800637499935,17.160161644739436,1064,97000,95342.52,1.7087387242267993
120,3,2,1,1,0,3,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1.0,1.0,1975,16,65,0,1,0,7.426534397862171,0.5234601810006941,3.971792865887658,46.543372775000016,45.70292157894709,2747,361000,391445.2,8.43356994459834
70,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1973,5,11,0,0,1,4.038053897804608,0.4799801374440567,1.6412304371679851,21.372935112499967,41.35869723684185,2482,218000,199094.5,8.67224770642202
96,2,2,0,1,0,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1991,4,9,0,0,1,0.6808524798424073,0.071511372,1.1999954598793774,22.363727274999967,25.27225796052757,1523,487000,409798.34,15.852496149897332
82,2,2,1,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.0,1.0,1953,7,28,0,0,1,2.939927972312204,0.1999327733134528,0.9841600061453528,33.57710281249999,33.892914868422984,2014,612000,519476.22,15.11826491013072
140,3,2,0,1,1,3,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,5.0,1.0,1936,8,16,0,0,1,2.1612970973767385,0.0600059876290955,1.182827384826017,33.01310632499998,28.30483855263257,1714,975000,854567.9,12.352012820512826
130,3,2,0,1,0,3,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,5.0,1.0,1952,8,34,0,1,0,2.883458606,0.2525063051001982,1.938213885033052,36.21803610624997,27.684570000001127,1657,600000,545764.7,9.03921875
50,2,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,1923,5,18,0,0,1,3.3728219722193,0.3284967129136823,2.019815643674465,37.58953351250001,31.144384342105955,1898,303000,249160.94,17.76866749174918
58,2,1,0,0,1,3,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1.0,1.0,1960,4,10,0,0,1,7.436446826262421,0.4063683222789512,6.168950913866511,55.80973835625005,30.44998151315868,1856,127000,116446.78,8.309621062992123
43,1,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,5.0,1.0,1940,5,9,0,0,1,4.070886500725916,0.4474585598001836,1.6520515460332683,21.33702844999993,41.47036638157885,2482,161000,180105.72,11.866906055900618
48,1,1,1,1,1,3,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,3.0,1.0,1966,4,7,0,0,1,3.3036921996269606,0.4538318784567303,2.013157581901017,18.186291275,16.75457157894822,979,214000,187629.8,12.322524824766356
90,4,1,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1976,5,29,0,0,1,1.175511576264871,0.30015645,0.3938470831430578,25.8214598875,23.678792171054702,1406,349000,343635.66,1.5370612464183364
