Precio_real,Precio_predicho,Error_absoluto
69000,132976.62,63976.625
548000,447907.06,100092.9375
195000,191674.14,3325.859375
350000,241879.45,108120.546875
86000,136657.66,50657.65625
219000,242385.95,23385.953125
87000,144827.66,57827.65625
230000,222442.97,7557.03125
751000,686904.9,64095.125
163000,146625.03,16374.96875
276000,174921.62,101078.375
398000,199147.95,198852.046875
90000,120087.48,30087.4765625
172000,211178.06,39178.0625
281000,212210.72,68789.28125
554000,293604.0,260396.0
391000,280427.34,110572.65625
179000,224026.77,45026.765625
308000,213746.4,94253.59375
720000,556184.75,163815.25
104000,131192.12,27192.125
430000,671934.4,241934.375
107000,182290.06,75290.0625
182000,148789.97,33210.03125
550000,427031.2,122968.8125
144000,136447.47,7552.53125
537000,283875.16,253124.84375
504000,472308.3,31691.6875
196000,211545.83,15545.828125
196000,214572.56,18572.5625
203000,154429.44,48570.5625
305000,263978.25,41021.75
431000,401650.3,29349.6875
781000,473838.72,307161.28125
407000,299834.56,107165.4375
485000,273521.3,211478.6875
277000,195520.06,81479.9375
85000,128083.13,43083.1328125
237000,210137.53,26862.46875
343000,264447.62,78552.375
170000,200903.84,30903.84375
123000,185339.81,62339.8125
285000,324405.5,39405.5
151000,219617.67,68617.671875
303000,182187.88,120812.125
1171000,930228.1,240771.875
616000,343676.8,272323.1875
86000,134609.66,48609.65625
670000,687771.0,17771.0
461000,247401.78,213598.21875
216000,227541.2,11541.203125
288000,183757.22,104242.78125
141000,178101.14,37101.140625
510000,376866.88,133133.125
192000,140554.6,51445.40625
264000,211139.84,52860.15625
571000,431214.06,139785.9375
324000,258292.86,65707.140625
174000,171585.39,2414.609375
363000,215071.3,147928.703125
186000,224260.1,38260.09375
215000,228736.89,13736.890625
301000,251632.17,49367.828125
206000,160316.88,45683.125
310000,153006.66,156993.34375
133000,127203.6,5796.3984375
452000,255703.62,196296.375
365000,271232.9,93767.09375
1226000,888386.7,337613.3125
158000,157658.1,341.90625
300000,251703.56,48296.4375
129000,136661.47,7661.46875
770000,535596.56,234403.4375
603000,460451.5,142548.5
147000,151583.0,4583.0
141000,158025.31,17025.3125
346000,329596.0,16404.0
462000,290659.72,171340.28125
853000,516556.72,336443.28125
153000,140234.6,12765.40625
525000,323812.56,201187.4375
816000,517921.53,298078.46875
380000,157242.23,222757.765625
226000,193899.8,32100.203125
504000,445959.44,58040.5625
227000,225245.73,1754.265625
107000,145368.69,38368.6875
89000,140075.25,51075.25
591000,454876.12,136123.875
147000,166523.66,19523.65625
451000,252425.97,198574.03125
305000,248780.78,56219.21875
260000,259892.02,107.984375
309000,271170.8,37829.1875
393000,292873.16,100126.84375
97000,141447.56,44447.5625
824000,385497.56,438502.4375
93000,140820.75,47820.75
133000,127814.625,5185.375
153000,209534.2,56534.203125
1027000,657964.4,369035.625
272000,208439.36,63560.640625
391000,220183.16,170816.84375
441000,359527.66,81472.34375
213000,164255.98,48744.015625
183000,167849.6,15150.40625
177000,171175.34,5824.65625
285000,264750.3,20249.6875
258000,209391.22,48608.78125
183000,162264.7,20735.296875
172000,165992.56,6007.4375
127000,188479.61,61479.609375
953000,637345.4,315654.625
346000,315576.0,30424.0
116000,197058.06,81058.0625
338000,278955.28,59044.71875
384000,327294.62,56705.375
361000,204225.0,156775.0
274000,272463.4,1536.59375
622000,386430.84,235569.15625
201000,208390.53,7390.53125
148000,177220.98,29220.984375
429000,224961.25,204038.75
926000,837195.56,88804.4375
594000,552561.8,41438.1875
354000,364181.0,10181.0
527000,468780.0,58220.0
134000,152662.56,18662.5625
173000,158178.22,14821.78125
114000,139829.22,25829.21875
552000,542143.75,9856.25
297000,293702.7,3297.3125
466000,435524.5,30475.5
560000,425517.2,134482.8125
174000,168551.55,5448.453125
167000,168603.81,1603.8125
224000,240187.0,16187.0
627000,412528.62,214471.375
95000,149690.84,54690.84375
178000,155350.97,22649.03125
86000,149456.39,63456.390625
309000,312775.44,3775.4375
120000,272285.62,152285.625
565000,352174.28,212825.71875
329000,243065.86,85934.140625
211000,226920.48,15920.484375
149000,192558.5,43558.5
357000,234070.05,122929.953125
539000,546434.5,7434.5
337000,229409.92,107590.078125
616000,659210.4,43210.375
103000,163079.6,60079.59375
398000,269748.16,128251.84375
334000,211252.38,122747.625
167000,173729.72,6729.71875
379000,259430.8,119569.203125
325000,353729.4,28729.40625
348000,244227.33,103772.671875
183000,131556.02,51443.984375
187000,174221.19,12778.8125
510000,350624.56,159375.4375
369000,220788.1,148211.90625
266000,225765.5,40234.5
378000,319920.6,58079.40625
184000,148720.73,35279.265625
133000,137658.66,4658.65625
239000,169419.0,69581.0
237000,204078.4,32921.59375
186000,211002.9,25002.90625
249000,228754.02,20245.984375
126000,152272.31,26272.3125
120000,144586.6,24586.59375
255000,220664.48,34335.515625
303000,223898.53,79101.46875
154000,176017.66,22017.65625
376000,251287.08,124712.921875
146000,98902.56,47097.4375
502000,278068.53,223931.46875
562000,436694.47,125305.53125
126000,140162.6,14162.59375
221000,195191.55,25808.453125
191000,215668.56,24668.5625
479000,297138.88,181861.125
241000,162686.16,78313.84375
135000,192404.88,57404.875
190000,295518.56,105518.5625
135000,193764.48,58764.484375
110000,123843.734,13843.734375
151000,199836.48,48836.484375
168000,205537.44,37537.4375
706000,536151.5,169848.5
451000,471150.28,20150.28125
439000,280217.25,158782.75
831000,448416.0,382584.0
346000,261533.22,84466.78125
702000,448182.88,253817.125
122000,138419.0,16419.0
634000,355592.22,278407.78125
99000,146249.69,47249.6875
89000,168726.28,79726.28125
529000,409147.8,119852.1875
150000,149205.9,794.09375
85000,128819.48,43819.4765625
490000,429805.38,60194.625
357000,289026.6,67973.40625
530000,356250.22,173749.78125
133000,143083.06,10083.0625
98000,131889.81,33889.8125
149000,152603.48,3603.484375
102000,140920.58,38920.578125
83000,161340.75,78340.75
93000,159706.78,66706.78125
272000,253591.97,18408.03125
107000,120404.3,13404.296875
538000,523672.88,14327.125
109000,131894.42,22894.421875
683000,591495.6,91504.375
134000,202248.5,68248.5
251000,215560.75,35439.25
216000,176477.97,39522.03125
217000,173091.3,43908.703125
229000,208303.8,20696.203125
173000,145317.03,27682.96875
523000,469515.06,53484.9375
409000,273204.12,135795.875
162000,136247.66,25752.34375
376000,277378.88,98621.125
179000,157162.69,21837.3125
340000,280913.34,59086.65625
269000,201970.45,67029.546875
195000,179410.03,15589.96875
294000,170953.42,123046.578125
227000,223703.08,3296.921875
257000,255456.66,1543.34375
62000,127043.055,65043.0546875
263000,236528.69,26471.3125
449000,337109.16,111890.84375
460000,268354.06,191645.9375
316000,213986.39,102013.609375
124000,218982.53,94982.53125
230000,172066.12,57933.875
262000,224599.56,37400.4375
151000,148968.66,2031.34375
139000,149083.0,10083.0
277000,210002.84,66997.15625
225000,182627.78,42372.21875
180000,187336.52,7336.515625
455000,592411.44,137411.4375
184000,161483.4,22516.59375
198000,153368.69,44631.3125
259000,180492.25,78507.75
391000,285211.28,105788.71875
510000,228208.05,281791.953125
282000,312085.2,30085.1875
225000,193848.97,31151.03125
523000,372809.5,150190.5
171000,147758.1,23241.90625
111000,133948.5,22948.5
185000,153851.84,31148.15625
76000,137592.83,61592.828125
75000,144062.78,69062.78125
215000,205870.39,9129.609375
496000,359520.12,136479.875
166000,152007.61,13992.390625
242000,244029.14,2029.140625
379000,257810.16,121189.84375
388000,276540.44,111459.5625
384000,308814.8,75185.1875
160000,134796.45,25203.546875
87000,147053.72,60053.71875
382000,303804.2,78195.8125
1265000,878419.1,386580.875
153000,159085.52,6085.515625
199000,185785.89,13214.109375
99000,145818.94,46818.9375
145000,150999.56,5999.5625
167000,141621.6,25378.40625
293000,280996.44,12003.5625
327000,240930.64,86069.359375
261000,204565.84,56434.15625
98000,148318.83,50318.828125
132000,157261.53,25261.53125
247000,184254.47,62745.53125
325000,243574.22,81425.78125
164000,144437.67,19562.328125
326000,233218.16,92781.84375
209000,233839.92,24839.921875
261000,225158.58,35841.421875
340000,264757.8,75242.1875
417000,254401.23,162598.765625
393000,220097.52,172902.484375
125000,164835.38,39835.375
839000,556491.94,282508.0625
106000,188996.08,82996.078125
354000,345661.8,8338.1875
231000,225783.19,5216.8125
225000,214639.28,10360.71875
158000,143822.08,14177.921875
897000,718749.4,178250.625
132000,133957.83,1957.828125
109000,119572.26,10572.2578125
589000,444496.94,144503.0625
195000,180567.0,14433.0
183000,141946.22,41053.78125
977000,859096.2,117903.8125
437000,386848.56,50151.4375
123000,156572.81,33572.8125
157000,186981.6,29981.59375
332000,336007.88,4007.875
188000,157004.6,30995.40625
247000,150234.84,96765.15625
439000,406604.62,32395.375
831000,722589.2,108410.8125
107000,142528.58,35528.578125
162000,158978.03,3021.96875
466000,297585.4,168414.59375
97000,118204.55,21204.546875
332000,228755.56,103244.4375
411000,323128.5,87871.5
248000,169376.42,78623.578125
317000,209179.69,107820.3125
458000,245992.4,212007.59375
160000,132258.67,27741.328125
175000,212935.5,37935.5
143000,147277.69,4277.6875
302000,296105.47,5894.53125
1040000,314083.66,725916.34375
185000,147122.4,37877.59375
496000,259310.5,236689.5
223000,173259.88,49740.125
284000,201956.0,82044.0
698000,344076.9,353923.09375
844000,590091.5,253908.5
452000,486835.53,34835.53125
753000,617559.9,135440.125
969000,575347.4,393652.625
142000,158205.69,16205.6875
324000,352811.88,28811.875
144000,173147.28,29147.28125
232000,231565.5,434.5
340000,192266.38,147733.625
163000,159994.62,3005.375
227000,168180.62,58819.375
226000,154974.16,71025.84375
896000,668740.7,227259.3125
259000,219636.94,39363.0625
268000,279380.44,11380.4375
173000,165771.4,7228.59375
128000,148103.5,20103.5
270000,204528.0,65472.0
174000,171378.23,2621.765625
148000,178225.75,30225.75
608000,411170.2,196829.8125
198000,179626.78,18373.21875
301000,258404.12,42595.875
280000,230630.11,49369.890625
678000,678622.94,622.9375
1231000,948351.56,282648.4375
97000,109554.59,12554.59375
284000,289684.16,5684.15625
283000,221577.6,61422.40625
360000,226612.36,133387.640625
401000,253995.7,147004.296875
97000,140072.38,43072.375
80000,98816.875,18816.875
663000,442206.12,220793.875
107000,144804.12,37804.125
256000,212456.06,43543.9375
182000,130144.12,51855.8828125
95000,151834.22,56834.21875
644000,574430.0,69570.0
478000,361057.75,116942.25
120000,139270.28,19270.28125
289000,272173.5,16826.5
103000,147789.22,44789.21875
90000,137474.53,47474.53125
710000,576754.0,133246.0
145000,171091.81,26091.8125
280000,197821.47,82178.53125
116000,149885.75,33885.75
536000,448971.3,87028.6875
290000,227762.52,62237.484375
221000,219218.78,1781.21875
1226000,865501.0,360499.0
473000,470906.38,2093.625
428000,365740.1,62259.90625
609000,450520.25,158479.75
492000,378786.38,113213.625
399000,304703.97,94296.03125
313000,215024.53,97975.46875
367000,290622.44,76377.5625
242000,204915.53,37084.46875
141000,161594.84,20594.84375
133000,152055.66,19055.65625
278000,194227.61,83772.390625
125000,153064.55,28064.546875
263000,230342.39,32657.609375
361000,347517.44,13482.5625
109000,130044.14,21044.140625
118000,158587.56,40587.5625
260000,267717.8,7717.8125
662000,467733.2,194266.8125
158000,195410.11,37410.109375
173000,187806.11,14806.109375
317000,323033.88,6033.875
330000,233234.5,96765.5
711000,764767.9,53767.875
122000,158526.16,36526.15625
704000,601941.2,102058.8125
387000,298431.25,88568.75
184000,174322.38,9677.625
180000,306105.5,126105.5
112000,119830.266,7830.265625
157000,145309.36,11690.640625
178000,144571.2,33428.796875
669000,422149.7,246850.3125
339000,221586.16,117413.84375
159000,169584.0,10584.0
101000,171435.28,70435.28125
75000,120394.45,45394.453125
174000,160823.53,13176.46875
488000,233814.89,254185.109375
210000,162944.58,47055.421875
211000,156879.62,54120.375
204000,286838.34,82838.34375
480000,445972.38,34027.625
108000,143995.61,35995.609375
122000,146025.38,24025.375
108000,142055.98,34055.984375
274000,223761.94,50238.0625
169000,179077.47,10077.46875
381000,471627.0,90627.0
189000,197119.92,8119.921875
275000,213614.5,61385.5
226000,299415.6,73415.59375
199000,142447.03,56552.96875
487000,281242.1,205757.90625
465000,480918.12,15918.125
527000,244467.27,282532.734375
162000,189680.77,27680.765625
127000,150467.97,23467.96875
277000,277056.0,56.0
1217000,622393.56,594606.4375
148000,140407.48,7592.515625
945000,810717.0,134283.0
448000,292536.88,155463.125
909000,757694.56,151305.4375
299000,244935.6,54064.40625
252000,182707.7,69292.296875
86000,159669.5,73669.5
167000,162789.3,4210.703125
116000,137596.9,21596.90625
362000,325228.4,36771.59375
874000,620875.25,253124.75
485000,396408.2,88591.8125
386000,335904.97,50095.03125
366000,271167.8,94832.1875
362000,222766.81,139233.1875
354000,329593.94,24406.0625
125000,129527.89,4527.890625
191000,227074.72,36074.71875
204000,222228.36,18228.359375
451000,338344.62,112655.375
482000,246046.19,235953.8125
334000,225342.98,108657.015625
591000,331863.62,259136.375
187000,177331.47,9668.53125
237000,159978.36,77021.640625
217000,162993.75,54006.25
690000,737777.56,47777.5625
159000,159145.25,145.25
135000,157830.22,22830.21875
269000,189924.7,79075.296875
319000,310883.75,8116.25
733000,672451.8,60548.1875
355000,289396.66,65603.34375
476000,511618.88,35618.875
856000,725719.5,130280.5
383000,294361.2,88638.8125
495000,425682.06,69317.9375
291000,223874.8,67125.203125
711000,740571.6,29571.625
362000,274075.6,87924.40625
154000,186360.64,32360.640625
191000,168788.56,22211.4375
106000,131703.66,25703.65625
258000,169392.23,88607.765625
184000,225941.55,41941.546875
914000,574450.9,339549.125
164000,170197.06,6197.0625
88000,117746.734,29746.734375
691000,606244.8,84755.1875
978000,555104.4,422895.625
166000,268986.1,102986.09375
168000,133399.56,34600.4375
994000,798830.8,195169.1875
252000,243513.19,8486.8125
242000,226361.83,15638.171875
151000,155641.25,4641.25
115000,170395.6,55395.59375
140000,141514.05,1514.046875
147000,139740.0,7260.0
407000,296829.66,110170.34375
682000,482477.94,199522.0625
432000,236957.31,195042.6875
677000,318429.06,358570.9375
394000,235886.55,158113.453125
264000,251049.97,12950.03125
134000,134409.89,409.890625
130000,141326.44,11326.4375
143000,128908.01,14091.9921875
202000,163771.78,38228.21875
1160000,817908.94,342091.0625
152000,165303.38,13303.375
390000,288932.16,101067.84375
335000,243471.58,91528.421875
1148000,739951.0,408049.0
164000,267695.94,103695.9375
249000,225375.36,23624.640625
137000,142518.78,5518.78125
186000,182356.3,3643.703125
301000,180335.67,120664.328125
80000,119375.01,39375.0078125
1196000,437752.2,758247.8125
140000,144117.19,4117.1875
123000,145599.5,22599.5
390000,249037.77,140962.234375
355000,183134.69,171865.3125
179000,193076.44,14076.4375
490000,397935.75,92064.25
123000,185700.84,62700.84375
541000,341029.25,199970.75
340000,185722.95,154277.046875
599000,435679.0,163321.0
228000,163860.4,64139.59375
220000,232007.0,12007.0
322000,226442.56,95557.4375
274000,231227.06,42772.9375
124000,136489.6,12489.59375
580000,295126.03,284873.96875
212000,158693.38,53306.625
237000,138575.34,98424.65625
304000,242018.17,61981.828125
145000,140685.31,4314.6875
176000,189100.7,13100.703125
122000,144687.89,22687.890625
474000,223344.0,250656.0
155000,206682.5,51682.5
98000,143273.88,45273.875
395000,274531.5,120468.5
362000,231695.61,130304.390625
142000,156855.06,14855.0625
596000,383677.44,212322.5625
73000,130657.625,57657.625
161000,167979.58,6979.578125
196000,143069.05,52930.953125
179000,262038.45,83038.453125
130000,146395.81,16395.8125
260000,211084.67,48915.328125
492000,398639.94,93360.0625
131000,136286.34,5286.34375
283000,253823.97,29176.03125
459000,290275.88,168724.125
285000,363608.8,78608.8125
1238000,967376.44,270623.5625
384000,391384.94,7384.9375
161000,170148.69,9148.6875
636000,533580.75,102419.25
176000,151155.28,24844.71875
457000,240202.1,216797.90625
116000,147931.55,31931.546875
185000,204106.12,19106.125
80000,148092.4,68092.40625
215000,221585.52,6585.515625
401000,199534.69,201465.3125
798000,782832.44,15167.5625
568000,260173.62,307826.375
146000,172634.25,26634.25
153000,140639.69,12360.3125
296000,239499.81,56500.1875
725000,411207.8,313792.1875
86000,159664.48,73664.484375
150000,273962.53,123962.53125
354000,247080.1,106919.90625
317000,260363.14,56636.859375
459000,341087.9,117912.09375
336000,298481.5,37518.5
266000,207798.72,58201.28125
145000,136487.31,8512.6875
263000,290059.9,27059.90625
193000,210166.36,17166.359375
70000,145731.0,75731.0
211000,238314.3,27314.296875
561000,366536.72,194463.28125
135000,154926.67,19926.671875
134000,194680.12,60680.125
200000,212351.22,12351.21875
311000,244247.27,66752.734375
116000,196006.53,80006.53125
465000,301613.62,163386.375
120000,169807.47,49807.46875
477000,390639.38,86360.625
548000,391440.38,156559.625
96000,132110.84,36110.84375
88000,149425.12,61425.125
400000,509355.47,109355.46875
139000,170552.78,31552.78125
814000,587394.9,226605.125
243000,171242.72,71757.28125
177000,194176.89,17176.890625
246000,215453.39,30546.609375
1178000,909317.4,268682.625
344000,245536.3,98463.703125
185000,178212.6,6787.40625
192000,248822.98,56822.984375
199000,164619.75,34380.25
888000,627949.0,260051.0
249000,214748.25,34251.75
149000,135303.88,13696.125
218000,249948.83,31948.828125
299000,218665.22,80334.78125
533000,295345.03,237654.96875
426000,312221.47,113778.53125
188000,222636.16,34636.15625
557000,331793.1,225206.90625
355000,415485.94,60485.9375
476000,293687.5,182312.5
178000,322048.78,144048.78125
358000,283673.94,74326.0625
987000,893375.94,93624.0625
401000,306755.6,94244.40625
252000,285848.1,33848.09375
638000,462977.44,175022.5625
145000,199467.69,54467.6875
259000,240167.2,18832.796875
723000,467397.12,255602.875
979000,734951.4,244048.625
311000,256922.88,54077.125
585000,561048.6,23951.375
427000,429620.28,2620.28125
162000,185413.0,23413.0
201000,141983.39,59016.609375
284000,255989.92,28010.078125
69000,126560.76,57560.7578125
713000,862437.56,149437.5625
169000,143634.0,25366.0
609000,527507.0,81493.0
160000,165295.84,5295.84375
272000,252688.34,19311.65625
391000,294793.28,96206.71875
717000,774586.6,57586.625
97000,137382.73,40382.734375
143000,131422.02,11577.984375
117000,131020.586,14020.5859375
364000,329521.75,34478.25
113000,149965.31,36965.3125
393000,167720.11,225279.890625
156000,246665.75,90665.75
598000,361620.88,236379.125
213000,271770.4,58770.40625
199000,216442.81,17442.8125
114000,156422.95,42422.953125
433000,415561.88,17438.125
421000,282702.2,138297.8125
304000,297641.0,6359.0
350000,282002.94,67997.0625
429000,348691.56,80308.4375
1048000,894708.6,153291.375
90000,173337.0,83337.0
433000,311344.66,121655.34375
236000,253781.52,17781.515625
334000,326061.06,7938.9375
66000,131158.66,65158.65625
298000,234023.69,63976.3125
480000,384464.3,95535.6875
610000,544770.1,65229.875
922000,583659.0,338341.0
1243000,578532.75,664467.25
455000,364816.06,90183.9375
132000,152562.34,20562.34375
372000,253487.52,118512.484375
162000,188178.5,26178.5
107000,134939.5,27939.5
339000,337137.16,1862.84375
200000,284446.7,84446.6875
629000,394863.12,234136.875
393000,403895.88,10895.875
152000,275312.3,123312.3125
400000,262776.0,137224.0
113000,112294.75,705.25
601000,565679.9,35320.125
244000,170562.69,73437.3125
137000,219822.03,82822.03125
344000,213410.6,130589.40625
410000,411343.12,1343.125
91000,171375.16,80375.15625
489000,269187.03,219812.96875
269000,175076.03,93923.96875
186000,214463.98,28463.984375
200000,183152.28,16847.71875
107000,147358.86,40358.859375
130000,139333.17,9333.171875
601000,282566.72,318433.28125
140000,169070.94,29070.9375
222000,151259.88,70740.125
198000,158721.56,39278.4375
91000,128129.445,37129.4453125
175000,201843.61,26843.609375
1172000,571285.1,600714.875
124000,153628.62,29628.625
820000,736098.6,83901.375
200000,263793.4,63793.40625
664000,331598.7,332401.3125
783000,645002.75,137997.25
145000,146885.28,1885.28125
292000,236474.69,55525.3125
1057000,305701.44,751298.5625
128000,150210.1,22210.09375
192000,172348.38,19651.625
301000,222202.64,78797.359375
151000,190282.06,39282.0625
183000,230738.6,47738.59375
1014000,761829.8,252170.1875
586000,489273.06,96726.9375
287000,254381.4,32618.59375
394000,314214.72,79785.28125
437000,482669.0,45669.0
285000,200514.58,84485.421875
497000,296414.03,200585.96875
87000,182554.3,95554.296875
220000,181265.05,38734.953125
127000,180745.88,53745.875
832000,489828.0,342172.0
353000,218702.44,134297.5625
279000,272390.6,6609.40625
782000,350291.0,431709.0
657000,743075.3,86075.3125
384000,256108.11,127891.890625
126000,166857.97,40857.96875
138000,144697.95,6697.953125
175000,214630.81,39630.8125
231000,252238.73,21238.734375
148000,167062.95,19062.953125
266000,236110.22,29889.78125
585000,439149.44,145850.5625
1119000,821446.06,297553.9375
458000,267047.53,190952.46875
1232000,667418.4,564581.625
493000,311982.8,181017.1875
1070000,553339.7,516660.3125
345000,374026.7,29026.6875
633000,323177.88,309822.125
774000,510897.44,263102.5625
249000,239923.5,9076.5
813000,328700.7,484299.3125
234000,193674.94,40325.0625
295000,210971.03,84028.96875
939000,561331.9,377668.125
112000,175241.97,63241.96875
780000,782561.25,2561.25
292000,307527.38,15527.375
183000,145155.08,37844.921875
253000,206338.44,46661.5625
151000,177338.19,26338.1875
216000,154348.34,61651.65625
284000,229359.39,54640.609375
252000,205868.08,46131.921875
163000,207330.72,44330.71875
358000,353092.97,4907.03125
143000,235379.25,92379.25
918000,595807.8,322192.1875
73000,138294.31,65294.3125
610000,637229.2,27229.1875
168000,214063.69,46063.6875
683000,527907.5,155092.5
250000,238583.92,11416.078125
549000,359817.0,189183.0
142000,132591.03,9408.96875
116000,142585.1,26585.09375
315000,187438.48,127561.515625
144000,140893.66,3106.34375
152000,138102.28,13897.71875
183000,160776.81,22223.1875
168000,184303.6,16303.59375
114000,129996.086,15996.0859375
214000,160279.5,53720.5
356000,246345.52,109654.484375
180000,139614.5,40385.5
526000,338794.3,187205.6875
285000,265955.56,19044.4375
915000,552258.1,362741.875
155000,161923.66,6923.65625
198000,173225.81,24774.1875
179000,206094.52,27094.515625
157000,161573.31,4573.3125
153000,190395.75,37395.75
358000,294779.62,63220.375
315000,245178.3,69821.703125
527000,306662.34,220337.65625
274000,198312.66,75687.34375
296000,142523.5,153476.5
735000,516829.3,218170.6875
180000,182861.1,2861.09375
741000,578335.75,162664.25
196000,170876.34,25123.65625
312000,262279.94,49720.0625
223000,209036.17,13963.828125
584000,305915.84,278084.15625
198000,184106.25,13893.75
260000,183543.89,76456.109375
336000,262475.38,73524.625
240000,199740.53,40259.46875
492000,303779.16,188220.84375
91000,132079.12,41079.125
1229000,947685.94,281314.0625
269000,231095.44,37904.5625
251000,204841.08,46158.921875
615000,553253.44,61746.5625
563000,390643.88,172356.125
458000,290928.0,167072.0
646000,643781.94,2218.0625
820000,601663.94,218336.0625
261000,210391.75,50608.25
798000,649885.5,148114.5
230000,212257.08,17742.921875
486000,306222.88,179777.125
171000,258291.06,87291.0625
430000,287091.0,142909.0
767000,770308.0,3308.0
1193000,807673.75,385326.25
361000,272675.12,88324.875
119000,163439.44,44439.4375
102000,160247.03,58247.03125
196000,194034.92,1965.078125
836000,684470.75,151529.25
599000,339770.28,259229.71875
549000,427405.88,121594.125
458000,375491.7,82508.3125
105000,133635.22,28635.21875
164000,160356.05,3643.953125
87000,145161.06,58161.0625
159000,161542.6,2542.59375
148000,181606.4,33606.40625
94000,156034.4,62034.40625
521000,420912.97,100087.03125
106000,133292.47,27292.46875
121000,167094.4,46094.40625
163000,162966.66,33.34375
239000,189467.73,49532.265625
124000,124092.92,92.921875
174000,190822.25,16822.25
162000,147886.4,14113.59375
113000,169488.05,56488.046875
596000,306292.7,289707.3125
255000,212504.53,42495.46875
441000,451024.62,10024.625
142000,158211.55,16211.546875
143000,183557.1,40557.09375
82000,131354.28,49354.28125
178000,183627.25,5627.25
103000,143781.97,40781.96875
121000,127855.33,6855.328125
262000,155111.62,106888.375
259000,181570.88,77429.125
178000,200156.25,22156.25
137000,133936.03,3063.96875
123000,135856.06,12856.0625
723000,517015.47,205984.53125
133000,143766.62,10766.625
107000,126835.01,19835.0078125
165000,147978.75,17021.25
240000,189450.22,50549.78125
170000,199994.78,29994.78125
187000,151477.22,35522.78125
398000,437428.34,39428.34375
94000,169151.1,75151.09375
133000,136828.81,3828.8125
96000,143759.62,47759.625
314000,270688.38,43311.625
395000,215520.78,179479.21875
94000,159050.47,65050.46875
215000,170497.64,44502.359375
157000,146391.73,10608.265625
152000,181401.38,29401.375
146000,195545.81,49545.8125
126000,176084.6,50084.59375
230000,179066.06,50933.9375
114000,141795.16,27795.15625
557000,340581.88,216418.125
1156000,857461.9,298538.125
216000,219263.2,3263.203125
1095000,818173.5,276826.5
95000,155839.92,60839.921875
210000,217923.94,7923.9375
402000,228992.02,173007.984375
107000,127720.44,20720.4375
295000,261599.42,33400.578125
257000,177530.66,79469.34375
111000,133272.78,22272.78125
492000,534210.9,42210.875
194000,194288.89,288.890625
338000,260073.86,77926.140625
172000,251471.6,79471.59375
602000,519511.0,82489.0
356000,254461.4,101538.59375
543000,470366.38,72633.625
609000,538645.6,70354.375
695000,446091.25,248908.75
457000,393522.44,63477.5625
269000,217119.89,51880.109375
101000,246143.77,145143.765625
1016000,581446.6,434553.375
243000,234047.56,8952.4375
401000,349475.84,51524.15625
217000,208589.84,8410.15625
165000,142933.42,22066.578125
758000,679720.75,78279.25
241000,144928.88,96071.125
231000,202207.84,28792.15625
212000,216355.69,4355.6875
333000,315436.97,17563.03125
205000,146262.03,58737.96875
733000,335205.03,397794.96875
131000,171474.72,40474.71875
175000,157128.25,17871.75
442000,272942.1,169057.90625
254000,180027.19,73972.8125
124000,152694.67,28694.671875
349000,237972.55,111027.453125
318000,305436.12,12563.875
75000,116946.84,41946.84375
799000,672467.0,126533.0
432000,329582.62,102417.375
298000,212816.52,85183.484375
562000,332848.12,229151.875
508000,386298.0,121702.0
354000,177631.53,176368.46875
115000,141899.56,26899.5625
109000,148817.67,39817.671875
163000,161915.05,1084.953125
251000,165341.67,85658.328125
163000,156415.1,6584.90625
89000,191804.9,102804.90625
184000,180716.97,3283.03125
146000,141912.78,4087.21875
278000,232823.22,45176.78125
228000,151949.03,76050.96875
138000,190405.97,52405.96875
231000,207470.34,23529.65625
316000,319680.38,3680.375
230000,240443.38,10443.375
454000,313368.03,140631.96875
317000,287764.16,29235.84375
95000,156931.98,61931.984375
849000,424501.88,424498.125
953000,897061.06,55938.9375
166000,152294.06,13705.9375
506000,221154.92,284845.078125
645000,599172.0,45828.0
875000,633051.6,241948.375
766000,649624.3,116375.6875
337000,244063.34,92936.65625
681000,394391.2,286608.8125
459000,316671.34,142328.65625
264000,183421.06,80578.9375
117000,157804.05,40804.046875
172000,159606.19,12393.8125
129000,138487.6,9487.59375
299000,205140.95,93859.046875
87000,181210.22,94210.21875
150000,160028.0,10028.0
499000,347227.56,151772.4375
155000,167325.19,12325.1875
174000,164215.97,9784.03125
365000,338122.78,26877.21875
143000,145063.84,2063.84375
119000,139644.9,20644.90625
100000,148709.19,48709.1875
303000,251429.9,51570.09375
255000,247438.05,7561.953125
125000,200166.53,75166.53125
488000,326096.88,161903.125
203000,193514.25,9485.75
400000,290131.0,109869.0
113000,151426.64,38426.640625
743000,600498.6,142501.375
200000,160608.94,39391.0625
343000,249779.44,93220.5625
162000,215745.83,53745.828125
183000,134863.22,48136.78125
110000,148666.97,38666.96875
242000,223948.73,18051.265625
151000,163653.28,12653.28125
179000,163828.64,15171.359375
358000,202165.5,155834.5
264000,257459.44,6540.5625
198000,199042.02,1042.015625
287000,264138.53,22861.46875
124000,205209.06,81209.0625
202000,169695.34,32304.65625
250000,283599.28,33599.28125
127000,150142.12,23142.125
370000,360549.4,9450.59375
145000,145049.83,49.828125
747000,587750.0,159250.0
250000,182625.28,67374.71875
118000,126764.11,8764.109375
166000,148135.44,17864.5625
114000,135925.98,21925.984375
109000,144552.94,35552.9375
586000,403866.1,182133.90625
295000,203464.17,91535.828125
314000,211478.7,102521.296875
109000,142376.1,33376.09375
859000,648178.4,210821.625
